Type,Container Name,Project (Github Link),Flaky Test Name,Flaky commit SHA,Fixed commit SHA,Module,Polluter/State-setter (For OD test only),Zip name
ID,oktahookssdkjavahooks9187787linkUserTest,https://github.com/okta/okta-hooks-sdk-java,com.okta.hooks.sdk.ImportHooksTest.linkUserTest,918778779c7f07ddd61bf86e1a22ace1ee279649,8bf25c84b54e788040ae2272e1578bc625e871d4,hooks,,okta-hooks-sdk-java=hooks=9187787
ID,oktahookssdkjavahooks9187787passwordImportUnverifiedTest,https://github.com/okta/okta-hooks-sdk-java,com.okta.hooks.sdk.ImportHooksTest.passwordImportUnverifiedTest,918778779c7f07ddd61bf86e1a22ace1ee279649,8bf25c84b54e788040ae2272e1578bc625e871d4,hooks,,okta-hooks-sdk-java=hooks=9187787
ID,oktahookssdkjavahooks9187787passwordImportVerifiedTest,https://github.com/okta/okta-hooks-sdk-java,com.okta.hooks.sdk.ImportHooksTest.passwordImportVerifiedTest,918778779c7f07ddd61bf86e1a22ace1ee279649,8bf25c84b54e788040ae2272e1578bc625e871d4,hooks,,okta-hooks-sdk-java=hooks=9187787
ID,oktahookssdkjavahooks9187787updateUserProfile,https://github.com/okta/okta-hooks-sdk-java,com.okta.hooks.sdk.ImportHooksTest.updateUserProfile,918778779c7f07ddd61bf86e1a22ace1ee279649,8bf25c84b54e788040ae2272e1578bc625e871d4,hooks,,okta-hooks-sdk-java=hooks=9187787
ID,oktahookssdkjavahooks8bf25c8basicAdd,https://github.com/okta/okta-hooks-sdk-java,com.okta.hooks.sdk.SamlHooksTest.basicAdd,8bf25c84b54e788040ae2272e1578bc625e871d4,e7dc6a58b8a20448dbcb85a60222a3f0cfc7443b,hooks,,okta-hooks-sdk-java=hooks=8bf25c8
ID,oktahookssdkjavahooks8bf25c8complexAddRemove,https://github.com/okta/okta-hooks-sdk-java,com.okta.hooks.sdk.SamlHooksTest.complexAddRemove,8bf25c84b54e788040ae2272e1578bc625e871d4,e7dc6a58b8a20448dbcb85a60222a3f0cfc7443b,hooks,,okta-hooks-sdk-java=hooks=8bf25c8
ID,oktahookssdkjavahooks8bf25c8replaceBasic,https://github.com/okta/okta-hooks-sdk-java,com.okta.hooks.sdk.SamlHooksTest.replaceBasic,8bf25c84b54e788040ae2272e1578bc625e871d4,e7dc6a58b8a20448dbcb85a60222a3f0cfc7443b,hooks,,okta-hooks-sdk-java=hooks=8bf25c8
ID,oktahookssdkjavahooks8bf25c8replaceComplex,https://github.com/okta/okta-hooks-sdk-java,com.okta.hooks.sdk.SamlHooksTest.replaceComplex,8bf25c84b54e788040ae2272e1578bc625e871d4,e7dc6a58b8a20448dbcb85a60222a3f0cfc7443b,hooks,,okta-hooks-sdk-java=hooks=8bf25c8
ID,oktahookssdkjavahooks8bf25c8addClaim,https://github.com/okta/okta-hooks-sdk-java,com.okta.hooks.sdk.TokenHooksTest.addClaim,8bf25c84b54e788040ae2272e1578bc625e871d4,e7dc6a58b8a20448dbcb85a60222a3f0cfc7443b,hooks,,okta-hooks-sdk-java=hooks=8bf25c8
ID,oktahookssdkjavahooks8bf25c8addClaims,https://github.com/okta/okta-hooks-sdk-java,com.okta.hooks.sdk.TokenHooksTest.addClaims,8bf25c84b54e788040ae2272e1578bc625e871d4,e7dc6a58b8a20448dbcb85a60222a3f0cfc7443b,hooks,,okta-hooks-sdk-java=hooks=8bf25c8
ID,oktahookssdkjavahooks8bf25c8removeClaims,https://github.com/okta/okta-hooks-sdk-java,com.okta.hooks.sdk.TokenHooksTest.removeClaims,8bf25c84b54e788040ae2272e1578bc625e871d4,e7dc6a58b8a20448dbcb85a60222a3f0cfc7443b,hooks,,okta-hooks-sdk-java=hooks=8bf25c8
ID,oktahookssdkjavahooks8bf25c8replaceClaims,https://github.com/okta/okta-hooks-sdk-java,com.okta.hooks.sdk.TokenHooksTest.replaceClaims,8bf25c84b54e788040ae2272e1578bc625e871d4,e7dc6a58b8a20448dbcb85a60222a3f0cfc7443b,hooks,,okta-hooks-sdk-java=hooks=8bf25c8
ID,oktahookssdkjavahooks8bf25c8tokenExpiration,https://github.com/okta/okta-hooks-sdk-java,com.okta.hooks.sdk.TokenHooksTest.tokenExpiration,8bf25c84b54e788040ae2272e1578bc625e871d4,e7dc6a58b8a20448dbcb85a60222a3f0cfc7443b,hooks,,okta-hooks-sdk-java=hooks=8bf25c8
ID,oktahookssdkjavahooks8bf25c8allow,https://github.com/okta/okta-hooks-sdk-java,com.okta.hooks.sdk.UserRegHooksTest.allow,8bf25c84b54e788040ae2272e1578bc625e871d4,e7dc6a58b8a20448dbcb85a60222a3f0cfc7443b,hooks,,okta-hooks-sdk-java=hooks=8bf25c8
ID,oktahookssdkjavahooks8bf25c8complexError,https://github.com/okta/okta-hooks-sdk-java,com.okta.hooks.sdk.UserRegHooksTest.complexError,8bf25c84b54e788040ae2272e1578bc625e871d4,e7dc6a58b8a20448dbcb85a60222a3f0cfc7443b,hooks,,okta-hooks-sdk-java=hooks=8bf25c8
ID,oktahookssdkjavahooks8bf25c8deny,https://github.com/okta/okta-hooks-sdk-java,com.okta.hooks.sdk.UserRegHooksTest.deny,8bf25c84b54e788040ae2272e1578bc625e871d4,e7dc6a58b8a20448dbcb85a60222a3f0cfc7443b,hooks,,okta-hooks-sdk-java=hooks=8bf25c8
ID,oktahookssdkjavahooks8bf25c8errorWithDebugContext,https://github.com/okta/okta-hooks-sdk-java,com.okta.hooks.sdk.UserRegHooksTest.errorWithDebugContext,8bf25c84b54e788040ae2272e1578bc625e871d4,e7dc6a58b8a20448dbcb85a60222a3f0cfc7443b,hooks,,okta-hooks-sdk-java=hooks=8bf25c8
ID,oktahookssdkjavahooks8bf25c8updateProfile,https://github.com/okta/okta-hooks-sdk-java,com.okta.hooks.sdk.UserRegHooksTest.updateProfile,8bf25c84b54e788040ae2272e1578bc625e871d4,e7dc6a58b8a20448dbcb85a60222a3f0cfc7443b,hooks,,okta-hooks-sdk-java=hooks=8bf25c8
ID,oryxframeworkoryxcommon09ba742testJSONMap,https://github.com/OryxProject/oryx,com.cloudera.oryx.common.text.TextUtilsTest.testJSONMap,09ba742f5ce41893a6cf360beaaf876d3ad19ed5,39a0b55c7318566e5facb19bc135d7ffe16e0498,framework/oryx-common,,oryx=framework+oryx-common=09ba742
ID,pairdistributionapp0be329dtestGenerateNewDayPairs,https://github.com/SAP/pair-distribution-app,pair.distribution.app.helpers.DayPairsHelperTest.testGenerateNewDayPairs,0be329d2897f6d5fbb634e46e0ef3d283282dc93,4d0ca2bdd77f0e49933d7ef9c2c7edf88848bb02,.,,pair-distribution-app=.=0be329d
ID,pairdistributionapp0be329dtestGenerateNewDayPairsNoPastState,https://github.com/SAP/pair-distribution-app,pair.distribution.app.helpers.DayPairsHelperTest.testGenerateNewDayPairsNoPastState,0be329d2897f6d5fbb634e46e0ef3d283282dc93,4d0ca2bdd77f0e49933d7ef9c2c7edf88848bb02,.,,pair-distribution-app=.=0be329d
ID,pairdistributionapp0be329dtestGenerateNewDayPairsNoPastStateAndRotationNeeded,https://github.com/SAP/pair-distribution-app,pair.distribution.app.helpers.DayPairsHelperTest.testGenerateNewDayPairsNoPastStateAndRotationNeeded,0be329d2897f6d5fbb634e46e0ef3d283282dc93,4d0ca2bdd77f0e49933d7ef9c2c7edf88848bb02,.,,pair-distribution-app=.=0be329d
ID,pairdistributionapp0be329dtestGenerateNewDayPairsOnlyOldDevAvailableForStory,https://github.com/SAP/pair-distribution-app,pair.distribution.app.helpers.DayPairsHelperTest.testGenerateNewDayPairsOnlyOldDevAvailableForStory,0be329d2897f6d5fbb634e46e0ef3d283282dc93,4d0ca2bdd77f0e49933d7ef9c2c7edf88848bb02,.,,pair-distribution-app=.=0be329d
ID,pairdistributionapp0be329dtestGenerateNewDayPairsSoloRequired,https://github.com/SAP/pair-distribution-app,pair.distribution.app.helpers.DayPairsHelperTest.testGenerateNewDayPairsSoloRequired,0be329d2897f6d5fbb634e46e0ef3d283282dc93,4d0ca2bdd77f0e49933d7ef9c2c7edf88848bb02,.,,pair-distribution-app=.=0be329d
ID,pairdistributionapp0be329dtestGenerateNewDayPairsWithEverydayRotation,https://github.com/SAP/pair-distribution-app,pair.distribution.app.helpers.DayPairsHelperTest.testGenerateNewDayPairsWithEverydayRotation,0be329d2897f6d5fbb634e46e0ef3d283282dc93,4d0ca2bdd77f0e49933d7ef9c2c7edf88848bb02,.,,pair-distribution-app=.=0be329d
ID,pairdistributionapp0be329dtestGenerateNewDayPairsWithSmallestWeight,https://github.com/SAP/pair-distribution-app,pair.distribution.app.helpers.DayPairsHelperTest.testGenerateNewDayPairsWithSmallestWeight,0be329d2897f6d5fbb634e46e0ef3d283282dc93,4d0ca2bdd77f0e49933d7ef9c2c7edf88848bb02,.,,pair-distribution-app=.=0be329d
ID,OpenRefinemaina68ba3bserializeListFacet,https://github.com/OpenRefine/OpenRefine,com.google.refine.browsing.facets.ListFacetTests.serializeListFacet,a68ba3b26c96ce116c377612c5f1834145b4c002,f329963e41db4b19a3a99d66686296af9cfbdd2d,main,,OpenRefine=main=a68ba3b
ID,OpenRefinemaina68ba3btestSelectedEmptyChoice,https://github.com/OpenRefine/OpenRefine,com.google.refine.browsing.facets.ListFacetTests.testSelectedEmptyChoice,a68ba3b26c96ce116c377612c5f1834145b4c002,f329963e41db4b19a3a99d66686296af9cfbdd2d,main,,OpenRefine=main=a68ba3b
ID,OpenRefinemaina195e4etestGuessTypes,https://github.com/OpenRefine/OpenRefine,com.google.refine.commands.recon.GuessTypesOfColumnCommandTests.testGuessTypes,a195e4e99a41f77ffd449c8c8df21059b66a355e,ac8b9fb17ea40d67227f63d96d183c385e5f0821,main,,OpenRefine=main=a195e4e
ID,OpenRefinemaina195e4ereconTest,https://github.com/OpenRefine/OpenRefine,com.google.refine.model.recon.StandardReconConfigTests.reconTest,a195e4e99a41f77ffd449c8c8df21059b66a355e,ac8b9fb17ea40d67227f63d96d183c385e5f0821,main,,OpenRefine=main=a195e4e
ID,mavendependencyplugin7ae0abatestGetDependencies,https://github.com/apache/maven-dependency-plugin,org.apache.maven.plugins.dependency.fromDependencies.TestCopyDependenciesMojo.testGetDependencies,7ae0aba59c3243cffd0f9407b919fd4e413dbd57,74a956b5de92702bc63a0b101f46add3523b7aa5,.,,maven-dependency-plugin=.=7ae0aba
ID,mavendependencyplugin192b2c0testTreeJsonParsing,https://github.com/apache/maven-dependency-plugin,org.apache.maven.plugins.dependency.tree.TestTreeMojo.testTreeJsonParsing,192b2c07777a106970bf44211678d19173c1cba8,8738c47fce6510040e5aae908416a66e5af3aceb,.,,maven-dependency-plugin=.=192b2c0
ID,mavendependencyplugin192b2c0testTreeTestEnvironment,https://github.com/apache/maven-dependency-plugin,org.apache.maven.plugins.dependency.tree.TestTreeMojo.testTreeTestEnvironment,192b2c07777a106970bf44211678d19173c1cba8,8738c47fce6510040e5aae908416a66e5af3aceb,.,,maven-dependency-plugin=.=192b2c0
ID,nifinifinarbundlesnififrameworkbundlenififrameworknififrameworkauthorizationprovidersa558156testMultipleProvidersWithCollaboratingUserGroupProvider,https://github.com/apache/nifi,org.apache.nifi.authorization.CompositeUserGroupProviderTest.testMultipleProvidersWithCollaboratingUserGroupProvider,a5581562bf0bb86caee78181cc116b0bd6f240a4,8171ecb2c1f9d2ea56f330dafd1df6e100f15413,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-framework-authorization-providers,,nifi=nifi-nar-bundles+nifi-framework-bundle+nifi-framework+nifi-framework-authorization-providers=a558156
ID,nifinifinarbundlesnififrameworkbundlenififrameworknififrameworkauthorizationprovidersa558156testMultipleProvidersWithConflictingUsers,https://github.com/apache/nifi,org.apache.nifi.authorization.CompositeUserGroupProviderTest.testMultipleProvidersWithConflictingUsers,a5581562bf0bb86caee78181cc116b0bd6f240a4,8171ecb2c1f9d2ea56f330dafd1df6e100f15413,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-framework-authorization-providers,,nifi=nifi-nar-bundles+nifi-framework-bundle+nifi-framework+nifi-framework-authorization-providers=a558156
ID,nifinifinarbundlesnifihbasebundlenifihbaseprocessors0ade040testFetchSpecificColumnsToContentWithBase64,https://github.com/apache/nifi,org.apache.nifi.hbase.TestFetchHBaseRow.testFetchSpecificColumnsToContentWithBase64,0ade040b76f232ecd394b1ed93c8d2c9134768bb,22b47ccc7b8af2a432ac46e893388da1afefa611,nifi-nar-bundles/nifi-hbase-bundle/nifi-hbase-processors,,nifi=nifi-nar-bundles+nifi-hbase-bundle+nifi-hbase-processors=0ade040
ID,nifinifinarbundlesnifihbasebundlenifihbaseprocessors0ade040testFetchToAttributesWithBase64Values,https://github.com/apache/nifi,org.apache.nifi.hbase.TestFetchHBaseRow.testFetchToAttributesWithBase64Values,0ade040b76f232ecd394b1ed93c8d2c9134768bb,22b47ccc7b8af2a432ac46e893388da1afefa611,nifi-nar-bundles/nifi-hbase-bundle/nifi-hbase-processors,,nifi=nifi-nar-bundles+nifi-hbase-bundle+nifi-hbase-processors=0ade040
ID,nifinifinarbundlesnifihbasebundlenifihbaseprocessors0ade040testFetchToAttributesWithStringValues,https://github.com/apache/nifi,org.apache.nifi.hbase.TestFetchHBaseRow.testFetchToAttributesWithStringValues,0ade040b76f232ecd394b1ed93c8d2c9134768bb,22b47ccc7b8af2a432ac46e893388da1afefa611,nifi-nar-bundles/nifi-hbase-bundle/nifi-hbase-processors,,nifi=nifi-nar-bundles+nifi-hbase-bundle+nifi-hbase-processors=0ade040
ID,nifinifinarbundlesnifihbasebundlenifihbaseprocessors0ade040testFetchToContentWithQualifierAndValueJSON,https://github.com/apache/nifi,org.apache.nifi.hbase.TestFetchHBaseRow.testFetchToContentWithQualifierAndValueJSON,0ade040b76f232ecd394b1ed93c8d2c9134768bb,22b47ccc7b8af2a432ac46e893388da1afefa611,nifi-nar-bundles/nifi-hbase-bundle/nifi-hbase-processors,,nifi=nifi-nar-bundles+nifi-hbase-bundle+nifi-hbase-processors=0ade040
ID,nifinifinarbundlesnifihbasebundlenifihbaseprocessors0ade040testFetchToContentWithStringValues,https://github.com/apache/nifi,org.apache.nifi.hbase.TestFetchHBaseRow.testFetchToContentWithStringValues,0ade040b76f232ecd394b1ed93c8d2c9134768bb,22b47ccc7b8af2a432ac46e893388da1afefa611,nifi-nar-bundles/nifi-hbase-bundle/nifi-hbase-processors,,nifi=nifi-nar-bundles+nifi-hbase-bundle+nifi-hbase-processors=0ade040
ID,nifinifinarbundlesnifistandardservicesnifihbase_2clientservicebundlenifihbase_2clientservice531a9detestScan,https://github.com/apache/nifi,org.apache.nifi.hbase.TestHBase_2_ClientService.testScan,531a9de28f1af5620ca9c1a9106a91001e11415b,a5d93d96a30b3af73146e4b3c2a36a86332bb774,nifi-nar-bundles/nifi-standard-services/nifi-hbase_2-client-service-bundle/nifi-hbase_2-client-service,,nifi=nifi-nar-bundles+nifi-standard-services+nifi-hbase_2-client-service-bundle+nifi-hbase_2-client-service=531a9de
ID,nifinificommonsnifirecord7823156testInferTypeWithMapNonStringKeys,https://github.com/apache/nifi,org.apache.nifi.serialization.record.TestDataTypeUtils.testInferTypeWithMapNonStringKeys,7823156606ca541ef9cae7192b092efd2cfe4e9a,8d5de6b292981818e81ffd6cb3b8773c710884ca,nifi-commons/nifi-record,,nifi=nifi-commons+nifi-record=7823156
ID,nifinificommonsnifirecord7823156testInferTypeWithMapStringKeys,https://github.com/apache/nifi,org.apache.nifi.serialization.record.TestDataTypeUtils.testInferTypeWithMapStringKeys,7823156606ca541ef9cae7192b092efd2cfe4e9a,8d5de6b292981818e81ffd6cb3b8773c710884ca,nifi-commons/nifi-record,,nifi=nifi-commons+nifi-record=7823156
ID,nifinificommonsnifirecord7823156testAliasConflictingAliasValues,https://github.com/apache/nifi,org.apache.nifi.serialization.record.TestMapRecord.testAliasConflictingAliasValues,7823156606ca541ef9cae7192b092efd2cfe4e9a,8d5de6b292981818e81ffd6cb3b8773c710884ca,nifi-commons/nifi-record,,nifi=nifi-commons+nifi-record=7823156
ID,nifinificommonsnifirecord7823156testDefaultValueWithAliasValue,https://github.com/apache/nifi,org.apache.nifi.serialization.record.TestMapRecord.testDefaultValueWithAliasValue,7823156606ca541ef9cae7192b092efd2cfe4e9a,8d5de6b292981818e81ffd6cb3b8773c710884ca,nifi-commons/nifi-record,,nifi=nifi-commons+nifi-record=7823156
ID,languagetoollanguagetoollanguagemodulesdeebfcdc2testExpansion,https://github.com/languagetool-org/languagetool,org.languagetool.rules.de.LineExpanderTest.testExpansion,ebfcdc26650cbd06621f2f442b26201701ec9573,ee0356225b9ada2d68aac9e5e7be940cc5470298,languagetool-language-modules/de,,languagetool=languagetool-language-modules+de=ebfcdc2
ID,moquettebrokerbfe4ff9testRetainedOnTopicReturnsWildcardTopicMatch,https://github.com/moquette-io/moquette,io.moquette.broker.MemoryRetainedRepositoryTest.testRetainedOnTopicReturnsWildcardTopicMatch,bfe4ff9b016cca73caa924bdca47af8d1186dd7c,79053a360f266f1305aa87a663def00bc4169f6c,broker,,moquette=broker=bfe4ff9
ID,liquibaseliquibasecore02ffb85testDropMultipleColumnsMySQL,https://github.com/liquibase/liquibase,liquibase.sqlgenerator.core.DropColumnGeneratorTest.testDropMultipleColumnsMySQL,02ffb85e1028038d8c07821fe89575e70c137526,71906e08c9116895329c7e37ea648b4c1de6af77,liquibase-core,,liquibase=liquibase-core=02ffb85
ID,liquibaseliquibasecorea0e7852testIndependentBranchesCase,https://github.com/liquibase/liquibase,liquibase.util.DependencyUtilTest.testIndependentBranchesCase,a0e7852a4743cbfd48835855ae6bbaf09b43100e,2245ab746e137d6c97ff42ff47ccf0e430a0f59e,liquibase-core,,liquibase=liquibase-core=a0e7852
ID,mybatis3ea8182cshouldSettersWithUnrelatedArgTypesThrowException,https://github.com/mybatis/mybatis-3,org.apache.ibatis.reflection.ReflectorTest.shouldSettersWithUnrelatedArgTypesThrowException,ea8182c20bd798f0d7f47ef904b0712156fdb705,7459cada1d3294e222e882bd517295d43e9953e6,.,,mybatis-3=.=ea8182c
ID,liquibaseliquibasecore02ffb85testAddMultipleColumnsMySql,https://github.com/liquibase/liquibase,liquibase.sqlgenerator.core.AddColumnGeneratorTest.testAddMultipleColumnsMySql,02ffb85e1028038d8c07821fe89575e70c137526,71906e08c9116895329c7e37ea648b4c1de6af77,liquibase-core,,liquibase=liquibase-core=02ffb85
ID,liquibaseliquibasecore02ffb85testAddMultipleColumnsMySql1,https://github.com/liquibase/liquibase,liquibase.sqlgenerator.core.AddColumnGeneratorDefaultClauseBeforeNotNullTest.testAddMultipleColumnsMySql,02ffb85e1028038d8c07821fe89575e70c137526,71906e08c9116895329c7e37ea648b4c1de6af77,liquibase-core,,liquibase=liquibase-core=02ffb85
ID,jerseyinjecthk2ff5f5a8testDisposeComposedObjectWithPerLookupFields,https://github.com/eclipse-ee4j/jersey,org.glassfish.jersey.inject.hk2.DisposableSupplierTest.testDisposeComposedObjectWithPerLookupFields,ff5f5a884050abb774bb4ef9d56193a6b1b9d2d2,c2e1271b3709427a2130fb2c70a853dc66241cfc,inject/hk2,,jersey=inject+hk2=ff5f5a8
ID,jerseymediajsonjackson1b99237testDisabledModule,https://github.com/eclipse-ee4j/jersey,org.glassfish.jersey.jackson.internal.DefaultJsonJacksonProviderForBothModulesTest.testDisabledModule,1b992379bed082b2a8ae42f8ec2994d5aa89d714,47e37bd48edfadd9c4f558050b6abee600b0af1c,media/json-jackson,,jersey=media+json-jackson=1b99237
ID,jerseytestse2eef6418ctestOptionsNoWadl,https://github.com/eclipse-ee4j/jersey,org.glassfish.jersey.tests.e2e.server.wadl.NoJAXBNoWadlTest.testOptionsNoWadl,ef6418caf6ee8cc5af89c87ce6052c60bd6fcd26,683d9246fa0b25110d5e2988b202c0769a2898cb,tests/e2e,,jersey=tests+e2e=ef6418c
ID,jetcachejetcachetest953f622test13,https://github.com/alibaba/jetcache,com.alicp.jetcache.anno.filed.CreateCacheTest.test,953f622a84427701884c8190b74e429a73f41962,2b0a66e78d2ab704de7268da3f04463292968766,jetcache-test,,jetcache=jetcache-test=953f622
ID,jetcachejetcachetest953f622test14,https://github.com/alibaba/jetcache,com.alicp.jetcache.embedded.CaffeineCacheTest.test,953f622a84427701884c8190b74e429a73f41962,2b0a66e78d2ab704de7268da3f04463292968766,jetcache-test,,jetcache=jetcache-test=953f622
ID,jmetermavenplugincd921decreateConfigFromResourceFile,https://github.com/jmeter-maven-plugin/jmeter-maven-plugin,com.lazerycode.jmeter.json.TestConfigTest.createConfigFromResourceFile,cd921de8c6425d80d06426482754be60732c0a11,6636cd7cf376f23ed49a2cdcc91d7b4b9ff66ec5,.,,jmeter-maven-plugin=.=cd921de
ID,jolokiasupportspring275165bsystemProperties,https://github.com/jolokia/jolokia,org.jolokia.support.spring.SpringJolokiaServerTest.systemProperties,275165b020c51ddbad227ee4d2de75cdc122c9e8,972b359d5f43a0e32ad97d3f10d9c2d39275d724,support/spring,,jolokia=support+spring=275165b
ID,junitquickcheckcore7d23b2dfindingAnnotationsRecursively,https://github.com/pholser/junit-quickcheck,com.pholser.junit.quickcheck.internal.ReflectionTest.findingAnnotationsRecursively,7d23b2de33c485ff5b73d7a28a4e83ba65482170,d0fcfc66782a668632d9bddd8b8c7a1e8bca1f53,core,,junit-quickcheck=core=7d23b2d
ID,junitquickcheckcore7d23b2dproducesExpectedRandomValues1,https://github.com/pholser/junit-quickcheck,com.pholser.junit.quickcheck.internal.generator.ExplicitGroupOfPropertyParameterGeneratorsChosenWithDiscreteProbabilityTest.producesExpectedRandomValues,7d23b2de33c485ff5b73d7a28a4e83ba65482170,d0fcfc66782a668632d9bddd8b8c7a1e8bca1f53,core,,junit-quickcheck=core=7d23b2d
ID,junitquickcheckcore7d23b2dproducesExpectedRandomValues2,https://github.com/pholser/junit-quickcheck,com.pholser.junit.quickcheck.internal.generator.ExplicitGroupOfPropertyParameterGeneratorsChosenWithEqualProbabilityTest.producesExpectedRandomValues,7d23b2de33c485ff5b73d7a28a4e83ba65482170,d0fcfc66782a668632d9bddd8b8c7a1e8bca1f53,core,,junit-quickcheck=core=7d23b2d
ID,junitquickcheckcore7d23b2dproducesExpectedRandomValues,https://github.com/pholser/junit-quickcheck,com.pholser.junit.quickcheck.internal.generator.ExplicitPropertyParameterGeneratorsChosenWithEqualProbabilityTest.producesExpectedRandomValues,7d23b2de33c485ff5b73d7a28a4e83ba65482170,d0fcfc66782a668632d9bddd8b8c7a1e8bca1f53,core,,junit-quickcheck=core=7d23b2d
ID,jinjava88ba76fitWritesObjectAsString1,https://github.com/HubSpot/jinjava,com.hubspot.jinjava.lib.filter.ToJsonFilterTest.itWritesObjectAsString,88ba76f530a4b970315c4659c2ce2139192cb453,9f06136b8d043feb132c508334a6f416d4f8d812,.,,jinjava=.=88ba76f
ID,jinjava88ba76fitWritesObjectAsString,https://github.com/HubSpot/jinjava,com.hubspot.jinjava.lib.filter.ToYamlFilterTest.itWritesObjectAsString,88ba76f530a4b970315c4659c2ce2139192cb453,9f06136b8d043feb132c508334a6f416d4f8d812,.,,jinjava=.=88ba76f
ID,jinjava88ba76fitConvertsSetsToLists,https://github.com/HubSpot/jinjava,com.hubspot.jinjava.lib.filter.ListFilterTest.itConvertsSetsToLists,88ba76f530a4b970315c4659c2ce2139192cb453,9f06136b8d043feb132c508334a6f416d4f8d812,.,,jinjava=.=88ba76f
ID,jetcachejetcachetest995e70atest,https://github.com/alibaba/jetcache,com.alicp.jetcache.anno.support.ConfigProvider_CacheMessagePublisher_Test.test,995e70a1028140b99f813a19e29fcecfe8054faf,f2811b7c0715f0dc9e6efa4ba696ed691963485c,jetcache-test,,jetcache=jetcache-test=995e70a
ID,karatekaratecore935f0a8testBeanConversion,https://github.com/karatelabs/karate,com.intuit.karate.JsonUtilsTest.testBeanConversion,935f0a8f4355c653ff10c929804c99bc332398f3,dbae11816f3ce1b4f62c6bc150af575f3a947438,karate-core,,karate=karate-core=935f0a8
ID,karatekaratecore935f0a8testPojoConversion,https://github.com/karatelabs/karate,com.intuit.karate.JsonUtilsTest.testPojoConversion,935f0a8f4355c653ff10c929804c99bc332398f3,dbae11816f3ce1b4f62c6bc150af575f3a947438,karate-core,,karate=karate-core=935f0a8
ID,junitquickcheckgeneratorsbcec1aeproducesExpectedRandomValues,https://github.com/pholser/junit-quickcheck,com.pholser.junit.quickcheck.generator.java.util.SetOfSuperFloatPropertyParameterTest.producesExpectedRandomValues,bcec1ae07d45e731c681c4b0b6884794b5898316,724299313a3308872188f53d91265803befb5017,generators,,junit-quickcheck=generators=bcec1ae
ID,junitquickcheckgeneratorsbcec1aeverifyInteractionWithRandomness,https://github.com/pholser/junit-quickcheck,com.pholser.junit.quickcheck.generator.java.util.SetOfSuperFloatPropertyParameterTest.verifyInteractionWithRandomness,bcec1ae07d45e731c681c4b0b6884794b5898316,724299313a3308872188f53d91265803befb5017,generators,,junit-quickcheck=generators=bcec1ae
OD,dubbodubborpcdubborpcdubbo5ea6b331,https://github.com/apache/dubbo,org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testDubboProtocolWithMina,5ea6b33f2b270d83c37726750e1395f0972636c0,28b3736e4553a8f41bb0413ad29caa388c36e519,dubbo-rpc/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testDubboProtocol,dubbodubborpcdubborpcdubbo5ea6b33
OD,shardingsphereelasticjobelasticjoblitecore4b9afa4,https://github.com/apache/shardingsphere-elasticjob,io.elasticjob.lite.internal.schedule.JobRegistryTest.assertGetCurrentShardingTotalCountIfNull,4b9afa40d3fcf1673f85694c9d690dd71f76c898,c12db551cdf347ad64317af36ce803b8babab750,elastic-job-lite-core,io.elasticjob.lite.internal.schedule.JobRegistryTest.assertGetCurrentShardingTotalCountIfNotNull,shardingsphereelasticjobelasticjoblitecore4b9afa4
OD,shardingsphereelasticjobelasticjoblitecore90e3a7f,https://github.com/apache/shardingsphere-elasticjob,io.elasticjob.lite.reg.zookeeper.ZookeeperRegistryCenterModifyTest.assertPersistEphemeralSequential,90e3a7fb1bbb5368c7cc398fcebad7291214f6a6,a1e2d6e611133a6741f854b7eb8ff623ff1e4f0d,elastic-job-lite-core,io.elasticjob.lite.reg.zookeeper.ZookeeperRegistryCenterModifyTest.assertPersistSequential,shardingsphereelasticjobelasticjoblitecore90e3a7f
OD,ormlitecore59309e5,https://github.com/j256/ormlite-core,com.j256.ormlite.dao.RuntimeExceptionDaoTest.testAssignEmptyForeignCollectionThrow,59309e51c61e8a63cb5fd24a5a7607b668a5f095,c80bde196ca152ecc8a3c4f38f77dbe5a4ea3232,.,com.j256.ormlite.logger.LoggerFactoryTest.testSetLogFactory,ormlitecore59309e5
OD,ormlitecore59309e6,https://github.com/j256/ormlite-core,com.j256.ormlite.dao.RuntimeExceptionDaoTest.testCallBatchTasksThrow,59309e51c61e8a63cb5fd24a5a7607b668a5f095,c80bde196ca152ecc8a3c4f38f77dbe5a4ea3232,.,com.j256.ormlite.logger.LoggerFactoryTest.testSetLogFactory,ormlitecore59309e5
OD,ormlitecore59309e7,https://github.com/j256/ormlite-core,com.j256.ormlite.dao.RuntimeExceptionDaoTest.testCloseLastIteratorThrow,59309e51c61e8a63cb5fd24a5a7607b668a5f095,c80bde196ca152ecc8a3c4f38f77dbe5a4ea3232,.,com.j256.ormlite.logger.LoggerFactoryTest.testSetLogFactory,ormlitecore59309e5
